Aerial Duels Lost,Aerial Duels Won,Blocks,Passess Blocked,Shots Blocked,Shots on Target Blocked,Carries into Final Third,Carries into Penalty Area,Carries,Dispossessions,Miscontrols,Progressive Distance via Carries,Attempted Dribbles,Nutmegs,Successful Dribbles,npxG,xG,GCA,Red Cards,Yellow Cards,Crosses,Number of times fouled,Fouls,Own Goals,Offsides,Number of Penalty Kicks Conceded,Number of Penalty Kicks Won,Recoveries,Minutes,Pressures in Attacking 3rd,Pressures in Defensive 3rd,Pressures in Middle 3rd,Pressures,Successful Pressues,Receiving_Prog,Passes Received,Pass Targets,SCA,Goals,Shots,Shots on Target,Tackles in Attacking 3rd,Tackles in Defensive 3rd,Tackles in Middle 3rd,Tackles Attempted,Tackles Won,Team Country,Team Name,Touches in Attacking 3rd,Touches in Attacking Penalty Area,Touches in Defensive 3rd,Touches in Defensive Penalty Area,Touches in Middle 3rd,Touches,Player Name,Assists,Nationality,xA,Key Passes,Passes into Final Third,Interceptions,Passes into Penalty Area,Crosses into Penalty Area,Clearances,Errors,Age,MP,Dribbles contested,Number of times dribbled past,Dribblers tackled,Position 1,Position 2,Position 3
5.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,21.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,1,1,2,0,2,0.0,0.0,2.0,93.0,11.0,4.0,7.0,22.0,5.0,5.0,18.0,39.0,2.0,0,3,1,0.0,2.0,0.0,2.0,1,GER,Augsburg,10.0,3.0,4.0,0.0,16.0,27.0,Florian Niederlechner,0,GER,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,31.0,3.0,2.0,1.0,1.0,FW,,
6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,2.0,2.0,80.0,2.0,0.0,2.0,0.1,0.1,0.0,0,0,1,4,1,0,0,0.0,0.0,4.0,59.0,2.0,1.0,7.0,10.0,2.0,2.0,22.0,33.0,0.0,0,2,0,0.0,1.0,0.0,1.0,1,GER,Augsburg,12.0,2.0,8.0,2.0,16.0,32.0,Ruben Vargas,0,SUI,0.0,0.0,1.0,1,0.0,0.0,2.0,0.0,24.0,2.0,1.0,1.0,0.0,FW,MF,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,14.0,1.0,1.0,3.0,5.0,4.0,0.0,3.0,4.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2,GER,Augsburg,0.0,0.0,2.0,1.0,6.0,8.0,Lukas Petkov,0,GER,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,GER,Augsburg,0.0,0.0,2.0,0.0,1.0,3.0,Julian Baumgartlinger,0,AUT,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,MF,,
5.0,10.0,6.0,3.0,3.0,0.0,2.0,0.0,257.0,1.0,5.0,740.0,3.0,0.0,2.0,0.0,0.0,0.0,0,1,0,3,7,0,0,0.0,0.0,53.0,450.0,2.0,13.0,11.0,26.0,10.0,3.0,273.0,273.0,3.0,0,0,0,0.0,3.0,1.0,4.0,2,ENG,Wolves,14.0,3.0,211.0,53.0,182.0,376.0,Nathan Collins,0,IRL,0.1,2.0,36.0,10,1.0,0.0,20.0,0.0,21.0,5.0,7.0,4.0,3.0,DF,,
10.0,21.0,12.0,7.0,5.0,0.0,5.0,0.0,238.0,0.0,0.0,751.0,6.0,1.0,4.0,0.1,0.1,0.0,0,0,0,3,0,0,0,0.0,0.0,45.0,450.0,0.0,11.0,2.0,13.0,8.0,0.0,264.0,265.0,1.0,0,2,0,0.0,3.0,1.0,4.0,2,ENG,Wolves,13.0,3.0,236.0,85.0,163.0,385.0,Max Kilman,0,ENG,0.0,0.0,31.0,12,2.0,0.0,34.0,0.0,25.0,5.0,3.0,1.0,2.0,DF,,
6.0,7.0,11.0,5.0,6.0,0.0,7.0,0.0,231.0,4.0,5.0,458.0,5.0,0.0,3.0,0.3,0.3,0.0,0,2,2,4,4,0,0,0.0,0.0,78.0,450.0,7.0,34.0,31.0,72.0,26.0,5.0,224.0,232.0,15.0,1,10,2,6.0,9.0,7.0,22.0,13,ENG,Wolves,75.0,0.0,122.0,29.0,211.0,385.0,Ruben Neves,0,POR,0.4,6.0,36.0,7,3.0,0.0,15.0,0.0,25.0,5.0,22.0,15.0,7.0,MF,,
6.0,7.0,9.0,9.0,0.0,0.0,6.0,1.0,213.0,4.0,6.0,684.0,8.0,0.0,5.0,0.1,0.1,0.0,0,0,7,8,2,0,1,0.0,0.0,34.0,437.0,6.0,31.0,22.0,59.0,15.0,6.0,218.0,230.0,3.0,0,5,0,0.0,9.0,5.0,14.0,5,ENG,Wolves,106.0,7.0,127.0,18.0,133.0,347.0,Jonny Castro,0,ESP,0.0,0.0,14.0,8,3.0,1.0,12.0,0.0,28.0,5.0,8.0,4.0,4.0,DF,,
7.0,0.0,3.0,3.0,0.0,0.0,7.0,10.0,169.0,6.0,12.0,716.0,19.0,3.0,8.0,0.5,0.5,2.0,0,1,18,7,6,0,2,0.0,0.0,28.0,410.0,8.0,13.0,16.0,37.0,9.0,31.0,159.0,212.0,18.0,0,9,2,2.0,2.0,0.0,4.0,2,ENG,Wolves,144.0,25.0,25.0,2.0,70.0,224.0,Pedro Neto,0,POR,0.6,9.0,5.0,8,5.0,2.0,1.0,0.0,22.0,5.0,5.0,4.0,1.0,FW,MF,
4.0,5.0,5.0,5.0,0.0,0.0,6.0,0.0,158.0,5.0,4.0,372.0,14.0,1.0,7.0,0.1,0.1,0.0,0,1,6,3,6,1,0,1.0,0.0,20.0,281.0,8.0,26.0,25.0,59.0,22.0,10.0,157.0,169.0,7.0,0,2,1,1.0,8.0,1.0,10.0,4,ENG,Wolves,82.0,8.0,76.0,14.0,91.0,237.0,Rayan Ait Nouri,0,FRA,0.6,4.0,13.0,4,6.0,3.0,8.0,0.0,21.0,4.0,4.0,2.0,2.0,DF,,
5.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,82.0,4.0,6.0,346.0,5.0,0.0,2.0,0.2,0.2,1.0,0,0,5,10,4,0,1,0.0,0.0,12.0,269.0,13.0,11.0,8.0,32.0,10.0,17.0,87.0,113.0,12.0,0,7,2,1.0,2.0,0.0,3.0,3,ENG,Wolves,63.0,7.0,10.0,1.0,46.0,110.0,Goncalo Guedes,1,POR,0.4,5.0,3.0,2,3.0,3.0,1.0,0.0,25.0,4.0,2.0,2.0,0.0,FW,MF,
2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,103.0,4.0,7.0,202.0,5.0,1.0,0.0,0.9,0.9,0.0,0,1,3,6,5,0,0,0.0,0.0,25.0,262.0,11.0,5.0,11.0,27.0,11.0,12.0,101.0,133.0,9.0,1,6,1,0.0,2.0,0.0,2.0,2,ENG,Wolves,72.0,6.0,10.0,0.0,64.0,136.0,Daniel Podence,0,POR,0.7,8.0,8.0,0,7.0,1.0,0.0,0.0,26.0,5.0,1.0,0.0,1.0,MF,FW,
5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,96.0,3.0,9.0,304.0,4.0,0.0,4.0,0.4,0.4,0.0,0,0,5,2,7,0,0,0.0,0.0,16.0,254.0,17.0,12.0,29.0,58.0,19.0,22.0,100.0,114.0,6.0,0,7,1,1.0,2.0,1.0,4.0,3,ENG,Wolves,73.0,9.0,20.0,7.0,58.0,141.0,Matheus Nunes,0,POR,0.0,1.0,10.0,3,1.0,1.0,4.0,0.0,24.0,3.0,2.0,2.0,0.0,MF,,
3.0,1.0,3.0,1.0,2.0,0.0,6.0,0.0,107.0,1.0,0.0,345.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,2,3,6,0,0,0.0,0.0,15.0,236.0,4.0,12.0,27.0,43.0,14.0,2.0,124.0,130.0,14.0,0,3,0,0.0,3.0,2.0,5.0,4,ENG,Wolves,66.0,2.0,30.0,5.0,83.0,167.0,Joao Moutinho,0,POR,0.2,7.0,15.0,4,8.0,1.0,1.0,0.0,35.0,3.0,6.0,2.0,4.0,MF,,
4.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,68.0,0.0,3.0,102.0,3.0,1.0,0.0,0.3,0.3,0.0,0,0,1,1,0,0,0,0.0,0.0,17.0,214.0,4.0,6.0,15.0,25.0,8.0,2.0,74.0,83.0,4.0,0,3,2,2.0,1.0,1.0,4.0,4,ENG,Wolves,18.0,6.0,36.0,4.0,70.0,117.0,Leander Dendoncker,0,BEL,0.0,2.0,5.0,8,0.0,0.0,2.0,0.0,27.0,4.0,6.0,3.0,3.0,MF,,
5.0,8.0,5.0,4.0,1.0,0.0,2.0,2.0,26.0,7.0,6.0,103.0,3.0,0.0,1.0,0.8,0.8,0.0,0,0,2,3,2,0,4,0.0,0.0,6.0,212.0,17.0,2.0,10.0,29.0,6.0,18.0,46.0,83.0,5.0,0,7,3,0.0,0.0,0.0,0.0,0,ENG,Wolves,38.0,16.0,7.0,4.0,23.0,64.0,Raul Jimenez,0,MEX,0.6,3.0,2.0,0,2.0,1.0,3.0,0.0,31.0,3.0,1.0,1.0,0.0,FW,,
1.0,2.0,6.0,3.0,3.0,0.0,4.0,0.0,74.0,4.0,2.0,271.0,5.0,1.0,1.0,0.0,0.0,0.0,0,1,3,4,1,0,0,0.0,0.0,17.0,182.0,5.0,7.0,6.0,18.0,9.0,10.0,69.0,79.0,4.0,0,1,0,0.0,7.0,3.0,10.0,5,ENG,Wolves,49.0,2.0,41.0,15.0,52.0,133.0,Nelson Semedo,0,POR,0.2,3.0,3.0,3,4.0,2.0,8.0,0.0,28.0,4.0,6.0,1.0,5.0,DF,,
7.0,2.0,4.0,4.0,0.0,0.0,6.0,0.0,81.0,0.0,5.0,239.0,8.0,2.0,2.0,0.6,0.6,0.0,0,1,4,5,3,0,0,0.0,0.0,19.0,180.0,6.0,5.0,14.0,25.0,7.0,10.0,87.0,113.0,3.0,0,3,1,0.0,2.0,1.0,3.0,1,ENG,Wolves,50.0,4.0,17.0,2.0,62.0,122.0,Morgan Gibbs-White,0,ENG,0.1,1.0,9.0,1,3.0,0.0,1.0,0.0,22.0,2.0,2.0,1.0,1.0,FW,,
6.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,43.0,4.0,4.0,192.0,7.0,0.0,3.0,0.4,0.4,1.0,0,0,4,3,2,0,0,0.0,0.0,9.0,158.0,3.0,3.0,5.0,11.0,2.0,9.0,45.0,71.0,4.0,0,4,2,1.0,1.0,0.0,2.0,1,ENG,Wolves,35.0,8.0,13.0,2.0,20.0,63.0,Hwang Hee-chan,1,KOR,0.5,2.0,0.0,1,1.0,0.0,1.0,1.0,26.0,4.0,1.0,0.0,1.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,4.0,1.0,137.0,5.0,1.0,3.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0.0,0.0,3.0,49.0,1.0,1.0,3.0,5.0,2.0,6.0,27.0,36.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ENG,Wolves,19.0,1.0,2.0,0.0,15.0,31.0,Adama Traore,0,ESP,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,FW,DF,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ENG,Wolves,1.0,0.0,0.0,0.0,2.0,3.0,Chem Campbell,0,WAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,FW,,
6.0,16.0,8.0,4.0,4.0,0.0,1.0,0.0,220.0,1.0,2.0,722.0,1.0,0.0,0.0,0.8,0.8,0.0,0,1,0,3,7,0,0,0.0,0.0,72.0,434.0,4.0,27.0,17.0,48.0,15.0,0.0,253.0,259.0,1.0,1,4,2,1.0,6.0,2.0,9.0,3,FRA,Strasbourg,26.0,5.0,194.0,50.0,209.0,404.0,Alexander Djiku,0,GHA,0.1,1.0,36.0,8,4.0,0.0,25.0,1.0,28.0,5.0,9.0,5.0,4.0,DF,,
6.0,4.0,3.0,2.0,1.0,0.0,10.0,2.0,212.0,13.0,4.0,612.0,9.0,0.0,6.0,0.1,0.1,2.0,0,1,4,18,7,0,0,0.0,0.0,42.0,397.0,11.0,22.0,35.0,68.0,24.0,9.0,203.0,225.0,12.0,0,3,1,1.0,8.0,4.0,13.0,8,FRA,Strasbourg,80.0,4.0,65.0,8.0,187.0,302.0,Jean-Ricner Bellegarde,0,FRA,0.6,6.0,18.0,8,6.0,0.0,3.0,0.0,24.0,5.0,5.0,2.0,3.0,MF,DF,
2.0,7.0,8.0,6.0,2.0,0.0,12.0,1.0,152.0,1.0,4.0,399.0,1.0,0.0,1.0,0.2,0.2,0.0,0,0,19,3,5,0,1,0.0,0.0,30.0,347.0,7.0,19.0,11.0,37.0,9.0,18.0,179.0,204.0,8.0,0,4,1,2.0,3.0,2.0,7.0,3,FRA,Strasbourg,110.0,5.0,65.0,12.0,123.0,275.0,Dimitri Lienard,0,FRA,0.3,5.0,11.0,4,7.0,5.0,7.0,0.0,34.0,5.0,12.0,7.0,5.0,DF,,
3.0,2.0,9.0,9.0,0.0,0.0,4.0,0.0,191.0,10.0,5.0,407.0,5.0,0.0,3.0,0.8,0.8,2.0,0,1,2,6,8,0,1,0.0,0.0,38.0,364.0,31.0,17.0,53.0,101.0,33.0,25.0,202.0,226.0,12.0,0,7,3,4.0,6.0,2.0,12.0,8,FRA,Strasbourg,99.0,17.0,58.0,5.0,135.0,278.0,Adrien Thomasson,2,FRA,0.7,5.0,12.0,5,5.0,1.0,0.0,0.0,28.0,5.0,17.0,11.0,6.0,MF,,
4.0,4.0,1.0,1.0,0.0,0.0,6.0,2.0,119.0,5.0,8.0,261.0,4.0,0.0,3.0,1.4,1.4,0.0,0,0,2,2,1,0,0,0.0,0.0,15.0,353.0,20.0,3.0,26.0,49.0,15.0,38.0,142.0,194.0,7.0,1,7,3,0.0,1.0,2.0,3.0,2,FRA,Strasbourg,92.0,23.0,11.0,1.0,84.0,173.0,Kevin Gameiro,0,FRA,0.2,4.0,4.0,1,3.0,0.0,1.0,0.0,35.0,5.0,1.0,0.0,1.0,FW,,
26.0,16.0,1.0,1.0,0.0,0.0,4.0,2.0,93.0,10.0,11.0,140.0,7.0,0.0,2.0,1.0,1.0,0.0,0,0,1,6,4,0,2,0.0,0.0,17.0,352.0,22.0,2.0,34.0,58.0,13.0,32.0,109.0,180.0,6.0,2,5,4,0.0,0.0,0.0,0.0,0,FRA,Strasbourg,66.0,18.0,9.0,3.0,69.0,139.0,Habib Diallo,0,SEN,0.2,3.0,0.0,3,3.0,1.0,3.0,0.0,27.0,5.0,2.0,2.0,0.0,FW,,
5.0,6.0,3.0,3.0,0.0,0.0,4.0,5.0,159.0,3.0,5.0,628.0,10.0,0.0,7.0,0.0,0.0,2.0,0,1,25,4,8,0,0,0.0,0.0,29.0,349.0,7.0,16.0,12.0,35.0,9.0,22.0,168.0,198.0,7.0,0,1,1,1.0,7.0,0.0,8.0,3,FRA,Strasbourg,111.0,9.0,58.0,8.0,103.0,258.0,Thomas Delaine,1,FRA,0.3,3.0,7.0,1,10.0,7.0,5.0,0.0,30.0,5.0,4.0,2.0,2.0,DF,,
2.0,7.0,4.0,2.0,2.0,0.0,4.0,0.0,189.0,6.0,2.0,319.0,2.0,0.0,1.0,0.2,0.2,1.0,0,0,2,4,3,0,0,0.0,0.0,51.0,366.0,5.0,7.0,22.0,34.0,11.0,1.0,217.0,224.0,9.0,0,7,2,0.0,1.0,5.0,6.0,3,FRA,Strasbourg,61.0,0.0,88.0,11.0,175.0,307.0,Sanjin Prcic,1,BIH,0.5,2.0,26.0,5,6.0,1.0,4.0,0.0,28.0,5.0,5.0,3.0,2.0,MF,,
2.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,149.0,2.0,1.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,4,0,0,0.0,0.0,34.0,269.0,0.0,11.0,12.0,23.0,7.0,0.0,160.0,161.0,0.0,0,0,0,0.0,4.0,2.0,6.0,5,FRA,Strasbourg,4.0,0.0,125.0,35.0,123.0,236.0,Maxime Le Marchand,0,FRA,0.0,0.0,15.0,4,0.0,0.0,17.0,0.0,32.0,4.0,3.0,2.0,1.0,DF,,
14.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,1.0,6.0,75.0,2.0,0.0,0.0,0.6,0.6,0.0,0,0,0,3,5,0,1,0.0,0.0,4.0,211.0,10.0,1.0,9.0,20.0,8.0,21.0,87.0,140.0,5.0,0,8,2,0.0,0.0,1.0,1.0,0,FRA,Strasbourg,43.0,16.0,9.0,2.0,54.0,102.0,Ludovic Ajorque,0,REU,0.3,5.0,1.0,1,1.0,0.0,2.0,0.0,28.0,5.0,1.0,0.0,1.0,FW,,
5.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,67.0,3.0,6.0,118.0,11.0,1.0,4.0,0.0,0.0,0.0,0,0,2,9,4,0,0,0.0,0.0,14.0,206.0,13.0,8.0,27.0,48.0,18.0,6.0,68.0,80.0,5.0,0,1,0,2.0,4.0,4.0,10.0,6,FRA,Strasbourg,36.0,6.0,13.0,3.0,53.0,100.0,Jean-Eudes Aholou,0,CIV,0.8,2.0,0.0,0,3.0,0.0,3.0,0.0,28.0,5.0,3.0,2.0,1.0,MF,,
5.0,5.0,3.0,3.0,0.0,0.0,5.0,0.0,73.0,0.0,3.0,257.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0.0,0.0,14.0,188.0,1.0,8.0,10.0,19.0,8.0,4.0,73.0,82.0,1.0,0,0,0,0.0,4.0,3.0,7.0,6,FRA,Strasbourg,20.0,2.0,47.0,10.0,71.0,127.0,Ronael Pierre-Gabriel,0,FRA,0.0,0.0,9.0,4,1.0,1.0,6.0,0.0,24.0,4.0,0.0,0.0,0.0,DF,,
4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,52.0,0.0,1.0,148.0,0.0,0.0,0.0,0.1,0.1,0.0,0,1,0,0,5,0,0,1.0,0.0,17.0,180.0,1.0,11.0,9.0,21.0,6.0,0.0,66.0,67.0,0.0,0,1,1,1.0,2.0,0.0,3.0,3,FRA,Strasbourg,3.0,2.0,82.0,25.0,30.0,109.0,Gerzino Nyamsi,0,FRA,0.0,0.0,0.0,3,0.0,0.0,8.0,0.0,25.0,2.0,0.0,0.0,0.0,DF,,
2.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,79.0,1.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,1,0,0,0.0,0.0,15.0,171.0,0.0,11.0,6.0,17.0,7.0,3.0,77.0,79.0,1.0,0,0,0,0.0,0.0,3.0,3.0,2,FRA,Strasbourg,14.0,3.0,55.0,13.0,55.0,115.0,Lucas Perrin,0,FRA,0.0,1.0,11.0,5,3.0,1.0,7.0,0.0,23.0,3.0,2.0,1.0,1.0,DF,,
1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,69.0,1.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,0,0.0,0.0,13.0,154.0,0.0,6.0,4.0,10.0,1.0,0.0,77.0,77.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0,FRA,Strasbourg,0.0,0.0,55.0,16.0,63.0,109.0,Ismael Doukoure,0,FRA,0.0,0.0,9.0,2,0.0,0.0,7.0,0.0,19.0,2.0,0.0,0.0,0.0,DF,,
2.0,3.0,2.0,2.0,0.0,0.0,5.0,3.0,55.0,2.0,0.0,216.0,4.0,0.0,2.0,0.1,0.1,0.0,0,0,1,1,6,0,0,0.0,0.0,15.0,120.0,4.0,3.0,14.0,21.0,3.0,3.0,48.0,52.0,1.0,0,3,0,0.0,2.0,0.0,2.0,2,FRA,Strasbourg,24.0,5.0,15.0,4.0,46.0,74.0,Mouhamadou Diarra,0,SEN,0.0,0.0,3.0,3,0.0,0.0,2.0,0.0,18.0,4.0,3.0,2.0,1.0,MF,DF,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,1.0,18.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Strasbourg,2.0,1.0,5.0,2.0,4.0,10.0,Colin Dagba,0,FRA,0.0,0.0,0.0,1,1.0,1.0,2.0,0.0,23.0,1.0,1.0,1.0,0.0,DF,,
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,3.0,1.0,3.0,5.0,7.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Strasbourg,3.0,0.0,2.0,0.0,3.0,8.0,Dany Jean,0,HAI,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,FW,,
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Strasbourg,2.0,0.0,4.0,2.0,1.0,7.0,Marvin Senaya,0,TOG,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,21.0,1.0,1.0,1.0,0.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Strasbourg,1.0,0.0,0.0,0.0,0.0,1.0,Lebo Mothiba,0,RSA,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,FW,,
26.0,3.0,7.0,6.0,1.0,0.0,7.0,10.0,140.0,22.0,11.0,482.0,16.0,2.0,6.0,1.6,1.6,0.0,0,3,3,9,10,0,3,0.0,0.0,33.0,450.0,36.0,18.0,61.0,115.0,37.0,20.0,135.0,217.0,18.0,2,16,12,0.0,4.0,6.0,10.0,6,ENG,Everton,95.0,27.0,36.0,5.0,94.0,204.0,Anthony Gordon,0,ENG,0.4,5.0,3.0,4,3.0,0.0,4.0,0.0,21.0,5.0,9.0,8.0,1.0,FW,,
4.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,183.0,6.0,6.0,405.0,8.0,0.0,6.0,0.1,0.1,1.0,0,1,3,1,4,0,0,0.0,0.0,57.0,450.0,5.0,34.0,36.0,75.0,35.0,8.0,162.0,167.0,15.0,0,3,1,2.0,6.0,5.0,13.0,5,ENG,Everton,40.0,2.0,73.0,16.0,170.0,266.0,Alex Iwobi,1,NGA,0.6,9.0,23.0,8,6.0,2.0,4.0,0.0,26.0,5.0,13.0,8.0,5.0,MF,,
4.0,6.0,11.0,9.0,2.0,0.0,7.0,3.0,121.0,5.0,5.0,305.0,8.0,0.0,5.0,0.3,0.3,0.0,0,1,6,4,5,0,1,0.0,0.0,37.0,450.0,11.0,49.0,18.0,78.0,21.0,6.0,115.0,131.0,6.0,0,4,1,2.0,8.0,7.0,17.0,7,ENG,Everton,88.0,8.0,93.0,22.0,89.0,256.0,Nathan Patterson,0,SCO,0.4,2.0,2.0,11,2.0,1.0,15.0,0.0,20.0,5.0,12.0,7.0,5.0,DF,,
5.0,23.0,8.0,3.0,5.0,0.0,0.0,0.0,126.0,1.0,2.0,186.0,1.0,0.0,1.0,0.5,0.5,0.0,0,0,0,2,4,0,0,0.0,0.0,53.0,450.0,1.0,36.0,11.0,48.0,21.0,1.0,137.0,139.0,2.0,0,5,3,0.0,9.0,3.0,12.0,8,ENG,Everton,9.0,8.0,158.0,51.0,108.0,272.0,James Tarkowski,0,ENG,0.1,2.0,15.0,8,0.0,0.0,41.0,0.0,29.0,5.0,7.0,4.0,3.0,DF,,
10.0,7.0,7.0,6.0,1.0,0.0,6.0,0.0,143.0,3.0,5.0,394.0,5.0,0.0,1.0,0.3,0.3,0.0,0,1,4,1,5,0,0,0.0,0.0,38.0,445.0,7.0,17.0,10.0,34.0,10.0,7.0,141.0,159.0,10.0,0,3,1,0.0,5.0,1.0,6.0,2,ENG,Everton,58.0,4.0,88.0,18.0,131.0,260.0,Vitaliy Mykolenko,0,UKR,0.3,5.0,12.0,14,3.0,3.0,16.0,0.0,23.0,5.0,5.0,4.0,1.0,DF,,
18.0,3.0,4.0,3.0,1.0,0.0,5.0,5.0,131.0,12.0,22.0,425.0,16.0,0.0,6.0,1.2,1.2,1.0,0,0,9,5,2,0,3,0.0,0.0,27.0,440.0,19.0,12.0,19.0,50.0,17.0,36.0,122.0,199.0,13.0,1,12,4,2.0,1.0,1.0,4.0,3,ENG,Everton,105.0,23.0,22.0,3.0,82.0,197.0,Demarai Gray,0,ENG,0.2,6.0,5.0,2,2.0,0.0,3.0,0.0,26.0,5.0,4.0,2.0,2.0,FW,,
5.0,7.0,6.0,0.0,6.0,0.0,1.0,0.0,120.0,1.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,3,0,0,0.0,0.0,23.0,350.0,0.0,5.0,8.0,13.0,5.0,1.0,134.0,136.0,4.0,0,0,0,0.0,2.0,1.0,3.0,3,ENG,Everton,4.0,1.0,140.0,58.0,76.0,206.0,Conor Coady,1,ENG,0.3,2.0,15.0,2,1.0,0.0,30.0,0.0,29.0,4.0,2.0,1.0,1.0,DF,,
8.0,0.0,8.0,8.0,0.0,0.0,7.0,3.0,113.0,9.0,4.0,246.0,16.0,0.0,9.0,0.3,0.3,0.0,0,0,4,5,0,0,1,0.0,0.0,29.0,332.0,21.0,44.0,35.0,100.0,24.0,13.0,99.0,123.0,10.0,0,5,0,1.0,10.0,3.0,14.0,7,ENG,Everton,72.0,8.0,37.0,1.0,79.0,173.0,Dwight McNeil,0,ENG,0.2,3.0,4.0,6,5.0,1.0,0.0,0.0,22.0,5.0,8.0,4.0,4.0,FW,,
5.0,9.0,5.0,3.0,2.0,0.0,2.0,0.0,104.0,0.0,3.0,245.0,3.0,0.0,3.0,0.3,0.3,2.0,0,1,0,5,3,0,0,0.0,0.0,30.0,320.0,6.0,17.0,13.0,36.0,12.0,0.0,109.0,113.0,6.0,0,3,0,0.0,5.0,2.0,7.0,4,ENG,Everton,15.0,4.0,98.0,29.0,93.0,193.0,Mason Holgate,0,ENG,0.2,3.0,7.0,7,0.0,0.0,24.0,0.0,25.0,4.0,3.0,2.0,1.0,DF,,
